164,2696,0
164,1775,0
164,174,0
164,614,0
164,2733,0
164,1325,0
164,2541,0
164,1459,0
164,2772,0
164,212,0
164,2203,0
164,2744,0
164,2133,0
165,4,1
165,1925,1
165,773,1
165,2186,1
165,1300,1
165,1069,1
165,2744,1
165,63,1
165,987,1
165,1756,1
165,1631,1
165,1889,1
165,870,1
165,1013,1
165,2426,1
165,2044,0
165,1246,0
165,977,0
165,1279,0
165,1392,0
165,1920,0
165,1588,0
165,2755,0
165,511,0
165,881,0
165,2343,0
165,2194,0
165,2293,0
165,1522,0
165,2524,0
165,863,0
165,1493,0
165,845,0
165,349,0
166,1938,1
166,1634,1
166,2579,0
166,202,0
167,1261,0
168,1061,1
168,1013,1
169,1013,1
169,2103,0
170,1013,1
171,1611,1
171,574,0
172,1840,1
172,1819,1
172,2772,0
172,1098,0
172,2312,0
173,1861,0
175,1300,1
175,1133,0
176,1889,1
176,1028,0
176,1934,0
177,1855,1
177,2472,0
178,8,1
178,294,1
178,1839,0
178,1451,0
179,758,1
179,2314,0
179,1591,0
180,1360,1
180,354,1
180,2591,0
180,1118,0
180,433,0
181,1402,0
182,294,1
182,1453,0
183,348,0
184,1965,0
185,2215,1
185,2449,0
187,2,1
187,2362,0
188,2744,1
188,1421,0
189,1634,1
189,1611,1
189,1142,1
189,312,1
189,2426,1
189,796,1
189,578,0
189,2672,0
189,343,0
189,331,0
189,203,0
190,2744,1
190,2466,1
191,63,1
192,1549,0
193,95,0
195,63,1
195,2395,0
197,1837,1
197,847,1
197,816,1
197,2513,1
197,2137,1
197,1845,0
197,1873,0
197,1393,0
198,2215,1
199,1114,1
199,1013,0
200,2367,1
200,1594,0
200,2721,0
200,2252,0
201,1671,0
202,2215,1
202,615,0
203,1498,1
203,989,1
203,2367,1
203,2070,0
203,1557,0
204,1725,1
204,2416,0
205,1634,1
205,1180,1
205,450,0
205,2157,0
206,2368,1
206,2433,1
206,1168,1
206,1488,1
206,1832,0
206,1607,0
206,321,0
207,1168,1
207,2367,1
207,1596,0
207,2680,0
208,2053,1
208,2439,1
208,1933,1
208,1172,1
208,2215,1
208,2224,1
208,313,1
208,575,1
208,2633,1
208,336,1
208,81,1
208,2394,1
208,1126,1
208,1894,1
208,872,1
208,233,1
208,496,1
208,2160,1
208,501,1
208,2205,0
208,1485,0
208,103,0
208,1417,0
208,967,0
208,2528,0
208,2474,0
208,2207,0
208,1469,0
208,1562,0
208,1202,0
208,71,0
208,885,0
208,1162,0
208,1045,0
208,1055,0
208,2547,0
208,1999,0
208,1449,0
208,1521,0
208,280,0
208,2242,0
208,585,0
208,219,0
209,2770,0
210,2304,1
